text,label
Maybe i should start wearing 'i am taken' shirt lmao!,1
I don't want to die Too Young @ The Observatory Orange County,3
Day 1 with my day ones. #hhi2016 #chapkisdance @ The Westin Lake Las Vegas Resort &amp; Spa,2
Well-spent Friday night #wicked #musical @ Renee and Henry Segerstrom Concert Hall,4
Back again thanks Dee for being w us at this Time mean A lot,4
Took Leia to the Drive-in! What did we see?? hint: animals#bzzselfiescavenger #bitesizedbzz…,4
"So glad I'm wearing my brown pants tonight! ... Returning from my fifth consecutive shoot this week,…",4
Nothing beats an awesome weekend with my family. So blessed. ️ chadamadsen9 brixey_93…,0
"Day 1 of the #adventcalendar my friend made me and I get #whiskey. ️ ️ @ Seattle, Washington",0
Storyville at Pike Place! This espresso cup makes me seriously happy! @ Storyville Coffee Pike…,4
"Happy birthday, lil shit. Love, big shit.P.S. I'm rather upset…",2
Cream puffs is my favorite dessert of all time! I grew up eating them #creampuffs #dessert…,4
What a great weekend w/ the fam #ProudUncle #fambam #BabyVee #Cheeks #BabyCJ #MySquad…,4
Esto es vida! Thanks for this welcome Seattle! A engordar se ha…,4
Oh Gees !! She's spending all her #xmas cash at #barnesandnoble ? I'm raising a lil #nerd @user,4
"Upgrade U #UpgradeYou @ Chino, California",4
@user you're welcome,4
#LAFLAME @ The Warfield,3
"Hi, name is Stephanie and I don't give two shit about what you think of me",4
Pre-orders available here at K/D Empire!! @ K/D Empire Vinyl Art Toys and Rare Collectibles,3
My honey's addition to our tree. She is such a femme! #lovemygirl @user,0
"old friends @ Sonora, California",2
When me and @user are together were 7&amp;8 again Having…,1
"@ Tulare, California",4
Our homie just reverse 8miled by my other homie in my homegirls kitchen w like 20 ppl watching,3
She's that type of girl that loves last minute adventures @user,0
The gorgeous newlyweds #RandCGettingHitched @ Green Gables Wedding Estate,2
25¢ Phone calls &amp; Won Spa happy ending @ Panchita's Kitchen and…,4
"Carolina inspects the new Cattery, made possible by generous donations. ️ Special thanks to the…",0
Did the spring fair today @ Washington State Fair,4
I ️ him. Last military marriage retreat #strongbonds @ Columbia…,0
Iggy Azalea @ The REAL Bark,1
Sluggo Freestyle 11-16-15 @user @user #atmosphere #rhymesayers #slug #bars @ The…,3
Reunited and celebrating this perfect bride @user @user,2
"Oh darlin' don't you ever grow up, just stay this little. …",2
Had such a great time at my meetup at the @user booth at #generationbeauty yesterday I…,2
When saving the universe can wait 10 minutes while I scope these school photos @ Lajolla…,1
#celebrating the #reasonfortheseason with our newest #LaJolla resident Welcome Judy!…,2
"Yaaaaaaaaaaaay, a birthday pin ️ #itsmybirthdaaaay…",0
Pre-workout nutrafx #workout #speed #beastmode #training #fitness #losangeles #california…,3
#breakfast the morning after eggs benedict. @ Denica's Real Food Kitchen,4
The reward ️ #views #WorkoutWithAView #LA @ Baldwin Hills Scenic Overlook,0
The simple things in life matters the most ️#Love #laughter #fun #grateful #malibukids #malibu @user,0
@user that is actaully me when I see you,1
"Hi everyone @ San Francisco, California",2
I just had my membership renewed......LMFAO …,1
"#Repost urbansvintage with repostapp・・・They were so (Soul Train, 1991). @ Las Vegas, Nevada",3
@user Would've posted a screenshot or video of it but...Social media isn't the XboxOne's strongest suit.,1
Happy 21st birthday big guy. Love you tons ️ #gbrxfitness @ Dana Point / Laguna Beach,0
"When you hear ""Its YG 4hunnid"" @user you know its going to be",3
I love my #planetdog hat. It's gone on so many adventures with me! Years of service ️ Finally…,0
Lunch/Dinner cuz I haven't eaten since because of long convos &amp; I'm loving it Maybe some…,4
I've been watching one tree hill since 11 last night,4
Two years apart and we're finally back on the court together …,2
“I was probably just concentrating on doing my own work.”,3
@ Mad House Comedy Club,4
The boys slightly outta focus #malibu #doggy #hike @ Sandstone Peak,2
HERES A LIL SAVINGS JUST BECAUSE TAKE 40% OFF + FREE SHIPPING on Your Entire Order NOW at…,4
"I never want this cuddling to end. #puppylove #khaleesithedog #goldenretriever @ Paradise,…",0
"Red @ Los Angeles, California",0
In N Out is bae ️️I swear...a lot of you are missing out #innout #animalstyle #doubledouble @user,0
Witnessed #H16t0RY tonight! 16-0 @ Golden State Warriors Home Game,3
"When the thanksgiving leftovers run out @ Arroyo Grande, California",1
"@user I think the stars had a meaning before as you could search through your favourites. But now it's like Fb, and I'm ok with that",4
#mood after doing hair all day ️ #love my job #hairbrained #hairbysherr #hairstylist…,0
@user lmfao god I just need my sister she knows better,1
This is the love I get from my spin class positive #TakeChances #GOALS #shredded #fitness…,1
I ️ the #pnw @ Sky View Observatory at Columbia Center,0
Tucker @user and making Christmas memories! Missing tommynoble8 jfarrell0509 Chance and…,2
Finally watched Moana #lifeofJS #jsinvegas16 #FOE @ Santa Fe Station Hotel &amp; Casino,2
It was an amazing weekend with an even more amazing guy. Thank you stevenpachorek91 ️ @user,0
Because her bouquet was everything. Photograph || @user Planning…,2
So I came home to this today I hope Tracy didn't leave the oven on @ Marina Hills Community…,1
Thanks for the ️@paleofoundation #paleojone #paleo #paleosf #paleopaloalto #modernpaleo…,0
Hangin' out with the neph! mclovin__32 @user @ Crips R' Us!,1
Ring lights can be fun. @ Las Vegas Convention Center,4
absolutely accurate. #saturdaymorningfeels @ Starbucks,1
"@ Los Angeles, California",2
Breakfast with my handsome boy #mamasboyalways #breakfast @user,2
"Fondue Date Night ️ (at @user in Thousand Oaks, CA)",0
That face you make when you're too blessed to be stressed!! #wayupifeelblessed @ Pechanga…,4
May your coffee be strong &amp; your #Monday be short #lifeisgood #positivevibes #smile #Yes…,2
Victoria's Secret hair by Grand Stylist: Veronica Romero hairbyveronicastyles Model…,2
"I ️ running! I've always ran so when a #newbie runner asks me #why I run, my answer that's…",0
I don't mind the wait #disneyxd #Hollywood #actorslife @ Hollywood Center Studios,4
The room has a channel where Disney Princesses read stories! Always a favorite at bed time! …,4
"""Living at my mamas house we use to argue every month"" #startedfromthebottomnowwehere lmao …",1
"So much love for the birthday girl @ North End, Tacoma, Washington",2
Grammarly calls me out at every chapter #editor #amediting #christmaseve #writer @ Warm Springs…,4
Sunday mornings we get are sweat on!! Class was on fire today! Until next week! 9am cardio…,3
"""So is this the real ceasar's palace?"" Having an incredible time in Vegas with this beauty! @user",1
"New Song Trending , Post Your Videos Or Pics Wit The # Cuzz If You Don't Then...…",3
"Hello, It's me. My New album drops tomorrow. It's gonna be #adele #vinyl #faceswap #pnw…",3
And She Didn't Want To #Pregame #Michelada #CocoBeachBar #Mexico #Rosarito @ Coco Beach…,1
thankful for you ️ @ The Olympia Country and Golf Club,0
This place is fkn @ Real Songs,3
This happy little dude is the best! Had a great day with Alden and his momma. ️ @ Boathouse 19,0
Jana is going home!!! Thank you for all the prayers. #babyjana #sickbaby #downsyndrome…,2
Show was tonight S/O to @user #clubsatin and mgr big Mike big s/o to all my peoples that…,3
@user man lmao I wanted to break the streak on Christmas fuck up these people holiday,1
We're all set up @user in LA! We'll be here at Grand Park until 5 today and tomorrow …,3
Thursday Vibes ! #Love #LA ️ @ Echo Park Lake,0
The fact tht my mom knows almost all the secret menu drinks at dutch bros,1
kylerickett has a new look! Sexy and curly! #radicallycurly @ Radically Curly,2
On yes @user I'm loving this #giveaway for the #3dprinted custom #DB castle shaped Enail i…,2
Love to be myself #indovidgram #akusayangaku @ Instagram,0
What up though @user @user hahaha #rubikscube #logic #flexicution…,1
Saturday brunch with these fine ladies @ Carol's Corner Cafe,2
Apparently we don't need the weather app today? @ The Rose Hotel,4
My birthday weekend in Vegas was so perf Got to see my faves…,2
The only human that matters to me @ Reseda Elementary,2
6am on #MountBaker ️ second summit and celebrating 3 years of sobriety this week @ Mt Baker Summit,0
@user @user @user @user @user @user @user Everyday special women,0
️ @ Yosemite Wilderness,0
"""When you so lit you gotta focus on not dying"" @ Mandalay Bay Delano Suites Tower",1
"Happy Birthday Dad/Grandpa -Me + Penelope @ Santa Cruz, California",2
What a feeling ! Had to use a flash dance pun for this one. This is just awesome. singmovie @user,1
"Eating good tonight (@ Lino's Tacos #1 - Mexican Fast Food in Panorama City, CA)",3
Guess what guys we will be going to Disneyland on Monday and Thursday of next week! We hope to…,4
Checking furniture and decorations with Doug #GibsonRobertWain #LosAngeles (@ Gibson Robert Wain),4
"Had a ""Fools Rush In"" moment at the #hooverdam last week @ Hoover Dam",4
Fire Weed socks on a woman on #420girls #420 #amerjegotvocals #black #prettypettygang…,3
The @user Xmas party was the definition of lit @user @user @user,3
"#ElChapo chillin with #DonaldTrump (@ 24th St. Mission BART Station in San Francisco, CA)",1
"It's the little joys in life that matter. #pdx #nofilter @ Southeast Portland, Portland",1
It was lit @ Marquee Dayclub &amp; Nightclub,3
I'm dying Merry Christmas from my booger Leo #leoarmand #meow…,1
Back with my people @ San Diego State University,2
Can you guess who's thankful for who? #truelove #hewonthisround #thanksgiving #helovesme #gualala @user,1
"Happy Monday! Make it a productive week! (@ Kuehl Sales &amp; Marketing in Anaheim, CA)",4
Even the kook supports strong women! @ Cardiff Kook,0
@user thank you so much Bethany we should go hiking sometime,2
The stuff that happens during a photo shoot pinupangie.k @ Chico Art Center,1
Be her Valentine! . Valentine's Day Sale 10% off purchase of $40 or more. #michelebeyerquilting…,2
First time in Vegas it's Litty @ Las Vegas Strip,3
@user @ Bill Graham Civic Auditorium,3
Day 2 #DisneyCalifornia ️ @ Disney California Adventure,0
Another photo from the back of my Anastasia cosplay! #anastasiacosplay #anastasiaromanov…,4
Come on out! Man it's been a while since I've made these videos #pkla #peruvianking…,1
.@rebeccawisocky we love it hot! #BARBECUE #LAThtr,3
@user junhong oppa love u,2
Playing Exploding Kittens #seaymego #Seattle #ferry #cardgames #explodingkittens @user,1
"Last of leenz786 Aleena's #bridalmehndi , @ San Jose, California",4
"Moy's 21st (at @user House in Cerritos, CA)",2
What are you thankful for... @user,4
#tinkedpink #vodka @ BJ's Restaurant and Brewhouse,0
"Your two favorite Viets. @ Riverside, California",2
I've always been in love with the city. @ Downtown Seattle,2
LMFAO! When you leave your phone unlocked around your Son! @user,1
so proud of you! Love you Margo #BeautifulGraduate @ Merna's Cafe and Grill,0
Wearing my @user dress to DCA &amp; #TheForceAwakens tonight!!! ️ ️ ️ @ Disney California…,0
Spending thanksgiving with my aunt and boyfriend. Couldn't ask for a better day,4
"New socks by @user oh, and Happy Monkstrap Monday! @ Financial District, Los Angeles",4
Planning a wedding? Like to party &amp; giveback?! Well get your tickets to @user charity…,2
"#FUEGOGIRLS @ Claremont, California",3
LOL @ CBS Studio Center,1
I cookies. Thanks paperstreetcake for the gorgeous cookies yet again!! @ Hilton Waterfront…,2
Nick has a snow day and I'm going to class in 80 degrees,3
@ The Hat,3
"""HOT CHICK 2000"" LIVE ON YOUTUBE Links in our Bio #womencrushwednesdayCheck it out, share,…",3
My all Vinyl set from last night. @ Skunk Sound,1
Everyday I start it as new person @ Hollywood Walk of Fame,4
"|| Saturday Night || with my girl #Repost @ San Diego, California",1
I can't . @ Contra Costa College,1
Find me tonight~ let's sesh #420 #socal #riverside #420nurses #redeyes #tacos #glass @ Red Eye…,4
Little shoot on the beach | photo by @user bmgmodelsla #santamonica #swimsuit…,4
"@ Newport Beach, Orange County",2
#runningmanchallenge @user I can't do it when @user and boredom strikes…,1
no caption necessary drewliciousla #AreYouNotEntertained!! @ Wynn Las Vegas,1
"Made this Wattpad book cover for @user Sana magustuhan ng friend mo. By the way, if…",4
fresh drop of omextracts #liveresin #cbd and #silverlabel extracts just in and everything is…,3
"#mystory 222/365;""Don't take yourself too seriously!"" I was honestly going an entirely…",1
Bumping that new richthekid &amp; famousdex #TKIL #finessekids #lastkingsrecords @ Hollywood,3
Listening to my boyfriend sing Imagine while I create #createpossibilites #johnhenchguitar…,0
Garlic Butter-Infused Shrimp with a Sriracha Aioli on top by Chef Kim @ City of Rowland Heights,3
They're so perfect ️ #Jordan &amp; #Jiselle @ The Grove,0
ULSA Leadership Conference is,3
“@ChildhoodRuiner: When Doodlebob starts naming streets am done,1
"slidebar Fullerton, CA this past weekend was lit!!! Thank you for another great night to add…",3
Positivity all around me #goals #alwayslookingup #capricornseasonapproaching @ Cedars-Sinai…,4
"Morning (@ Starbucks in Valley Center, Calif)",2
Awkward moments..,1
That's a wrap. TV Commercial done! #HappyHumpDay #thatsawrap #tv #commercial #happy #lovelife…,4
Big shout out to @user for the opportunity man video is Link in his bio wit my bros…,3
